date,total_value,mode
2023-10-30,1024478.4361000006,BEAR
2023-10-31,1024786.4361000006,BEAR
2023-11-01,1024994.3361000004,BEAR
2023-11-02,1025748.9361000006,BEAR
2023-11-03,1025679.6361000005,BEAR
2023-11-06,1025394.7361000007,BEAR
2023-11-07,1025664.2361000006,BEAR
2023-11-08,1025764.3361000007,BEAR
2023-11-09,1025818.2361000004,BEAR
2023-11-10,1025856.7361000007,BEAR
2023-11-13,1027073.3361000005,BEAR
2023-11-14,1026988.6361000006,BEAR
2023-11-15,1026965.5361000005,BEAR
2023-11-16,1027550.7361000007,BEAR
2023-11-17,1027643.1361000007,BEAR
2023-11-20,1027104.1361000005,BEAR
2023-11-21,1026634.4361000006,BEAR
2023-11-22,1025471.7361000006,BEAR
2023-11-23,1024201.2361000007,BEAR
2023-11-24,1024940.4361000006,BEAR
2023-11-27,1024794.1361000006,BEAR
2023-11-28,1024701.7361000006,BEAR
2023-11-29,1024332.1361000006,BEAR
2023-11-30,1025055.9361000005,BEAR
2023-12-01,1025818.2361000004,BEAR
2023-12-04,1025086.7361000004,BEAR
2023-12-05,1024978.9361000006,BEAR
2023-12-06,1024840.3361000007,BEAR
2023-12-07,1025387.0361000006,BEAR
2023-12-08,1025895.2361000007,BEAR
2023-12-11,1027319.7361000007,BEAR
2023-12-12,1027227.3361000007,BEAR
2023-12-13,1028628.7361000006,BEAR
2023-12-14,1027673.9361000006,BEAR
2023-12-15,1028574.8361000005,BEAR
2023-12-18,1029398.7361000004,BEAR
2023-12-19,1029298.6361000005,BEAR
2023-12-20,1028597.9361000006,BEAR
2023-12-21,1028975.2361000007,BEAR
2023-12-22,1030338.1361000006,BEAR
2023-12-25,1031169.7361000007,BEAR
2023-12-26,1031955.1361000007,BEAR
2023-12-27,1032948.4361000006,BEAR
2023-12-28,1033864.7361000006,BEAR
2023-12-29,1034773.3361000005,BEAR
2024-01-02,1033918.6361000006,BEAR
2024-01-03,1033649.1361000007,BEAR
2024-01-04,1034442.2361000006,BEAR
2024-01-05,1035497.1361000005,BEAR
2024-01-08,1035235.3361000005,BEAR
2024-01-09,1035397.0361000005,BEAR
2024-01-10,1035266.1361000005,BEAR
2024-01-11,1035520.2361000007,BEAR
2024-01-12,1035189.1361000006,BEAR
2024-01-15,1034850.3361000005,BEAR
2024-01-16,1034149.6361000007,BEAR
2024-01-17,1034896.5361000005,BEAR
2024-01-18,1034673.2361000006,BEAR
2024-01-19,1036405.7361000004,BEAR
2024-01-22,1036883.1361000006,BEAR
2024-01-23,1036282.5361000005,BEAR
2024-01-24,1035920.6361000006,BEAR
2024-01-25,1037229.6361000005,BEAR
2024-01-26,1037945.7361000006,BEAR
2024-01-29,1038299.9361000005,BEAR
2024-01-30,1040964.1361000006,BEAR
2024-01-31,1041218.2361000004,BEAR
2024-02-01,1040278.8361000005,BEAR
2024-02-02,1040186.4361000006,BEAR
2024-02-05,1041403.0361000005,BEAR
2024-02-06,1039855.3361000005,BEAR
2024-02-07,1039377.9361000006,BEAR
2024-02-08,1041218.2361000004,BEAR
2024-02-19,1040910.2361000006,BEAR
2024-02-20,1041233.6361000006,BEAR
2024-02-21,1041872.7361000006,BEAR
2024-02-22,1042319.3361000004,BEAR
2024-02-23,1043597.5361000005,BEAR
2024-02-26,1043689.9361000005,BEAR
2024-02-27,1043982.5361000005,BEAR
2024-02-28,1044067.2361000006,BEAR
2024-02-29,1044459.9361000006,BEAR
2024-03-01,1043836.2361000004,BEAR
2024-03-04,1043874.7361000004,BEAR
2024-03-05,1043913.2361000007,BEAR
2024-03-06,1045299.2361000004,BEAR
2024-03-07,1046192.4361000006,BEAR
2024-03-08,1045784.3361000007,BEAR
2024-03-11,1045129.8361000005,BEAR
2024-03-12,1044151.9361000005,BEAR
2024-03-13,1043867.0361000006,BEAR
2024-03-14,1043304.9361000006,BEAR
2024-03-15,1043944.0361000006,BEAR
2024-03-18,1044891.1361000005,BEAR
2024-03-19,1045707.3361000004,BEAR
2024-03-20,1045522.5361000005,BEAR
2024-03-21,1045707.3361000004,BEAR
2024-03-22,1045961.4361000006,BEAR
2024-03-25,1045468.6361000006,BEAR
2024-03-26,1045353.1361000005,BEAR
2024-03-27,1045768.9361000005,BEAR
2024-03-28,1045645.7361000006,BEAR
2024-03-29,1046785.3361000005,BEAR
2024-04-01,1046438.8361000004,BEAR
2024-04-02,1046808.4361000005,BEAR
2024-04-03,1047863.3361000004,BEAR
2024-04-08,1049149.2361000003,BEAR
2024-04-09,1050111.7361000003,BEAR
2024-04-10,1050219.5361000006,BEAR
2024-04-11,1050412.0361000006,BEAR
2024-04-12,1051759.5361000006,BEAR
2024-04-15,1051613.2361000008,BEAR
2024-04-16,1051051.1361000007,BEAR
2024-04-17,1051320.6361000007,BEAR
2024-04-18,1052136.8361000004,BEAR
2024-04-19,1052814.4361000005,BEAR
2024-04-22,1053438.1361000007,BEAR
2024-04-23,1054901.1361000007,BEAR
2024-04-24,1052136.8361000004,BEAR
2024-04-25,1052868.3361000004,BEAR
2024-04-26,1051143.5361000006,BEAR
2024-04-29,1046831.5361000006,BEAR
2024-04-30,1049780.6361000007,BEAR
2024-05-06,1051420.7361000006,BEAR
2024-05-07,1052698.9361000005,BEAR
2024-05-08,1052883.7361000006,BEAR
2024-05-09,1051967.4361000005,BEAR
2024-05-10,1051782.6361000007,BEAR
2024-05-13,1052891.4361000005,BEAR
2024-05-14,1053468.9361000005,BEAR
2024-05-15,1053461.2361000003,BEAR
2024-05-16,1052968.4361000005,BEAR
2024-05-17,1052206.1361000007,BEAR
2024-05-20,1053453.5361000006,BEAR
2024-05-21,1052914.5361000006,BEAR
2024-05-22,1053361.1361000005,BEAR
2024-05-23,1054084.9361000005,BEAR
2024-05-24,1054108.0361000006,BEAR
2024-05-27,1053846.2361000006,BEAR
2024-05-28,1054431.4361000005,BEAR
2024-05-29,1054985.8361000004,BEAR
2024-05-30,1055393.9361000005,BEAR
2024-05-31,1055216.8361000004,BEAR
2024-06-03,1056310.2361000006,BEAR
2024-06-04,1056556.6361000007,BEAR
2024-06-05,1056856.9361000005,BEAR
2024-06-06,1056656.7361000006,BEAR
2024-06-07,1057034.0361000004,BEAR
2024-06-11,1057034.0361000004,BEAR
2024-06-12,1056895.4361000005,BEAR
2024-06-13,1056995.5361000006,BEAR
2024-06-14,1057157.2361000006,BEAR
2024-06-17,1057596.1361000005,BEAR
2024-06-18,1057881.0361000006,BEAR
2024-06-19,1058088.9361000005,BEAR
2024-06-20,1058974.4361000005,BEAR
2024-06-21,1058443.1361000007,BEAR
2024-06-24,1059082.2361000006,BEAR
2024-06-25,1059405.6361000007,BEAR
2024-06-26,1060175.6361000007,BEAR
2024-06-27,1061261.3361000007,BEAR
2024-06-28,1062000.5361000006,BEAR
2024-07-01,1060252.6361000005,BEAR
2024-07-02,1061199.7361000006,BEAR
2024-07-03,1062832.1361000007,BEAR
2024-07-04,1062270.0361000006,BEAR
2024-07-05,1061453.8361000007,BEAR
2024-07-08,1059397.9361000005,BEAR
2024-07-09,1060691.5361000006,BEAR
2024-07-10,1061353.7361000006,BEAR
2024-07-11,1061299.8361000004,BEAR
2024-07-12,1062131.4361000005,BEAR
2024-07-15,1062531.8361000004,BEAR
2024-07-16,1062524.1361000007,BEAR
2024-07-17,1062770.5361000006,BEAR
2024-07-18,1062454.8361000007,BEAR
2024-07-19,1063163.2361000006,BEAR
2024-07-22,1065403.9361000005,BEAR
2024-07-23,1066520.4361000005,BEAR
2024-07-24,1066535.8361000007,BEAR
2024-07-25,1066689.8361000007,BEAR
2024-07-26,1067144.1361000007,BEAR
2024-07-29,1066967.0361000006,BEAR
2024-07-30,1067121.0361000006,BEAR
2024-07-31,1067867.9361000005,BEAR
2024-08-01,1069608.1361000005,BEAR
2024-08-02,1071155.8361000004,BEAR
2024-08-05,1071548.5361000006,BEAR
2024-08-06,1070016.2361000006,BEAR
2024-08-07,1071486.9361000005,BEAR
2024-08-08,1070562.9361000005,BEAR
2024-08-09,1069138.4361000005,BEAR
2024-08-12,1064349.0361000006,BEAR
2024-08-13,1067467.5361000006,BEAR
2024-08-14,1068445.4361000005,BEAR
2024-08-15,1067398.2361000006,BEAR
2024-08-16,1067221.1361000005,BEAR
2024-08-19,1067675.4361000005,BEAR
2024-08-20,1067506.0361000006,BEAR
2024-08-21,1066374.1361000007,BEAR
2024-08-22,1068499.3361000004,BEAR
2024-08-23,1070047.0361000004,BEAR
2024-08-26,1070062.4361000005,BEAR
2024-08-27,1069369.4361000005,BEAR
2024-08-28,1069715.9361000007,BEAR
2024-08-29,1069146.1361000005,BEAR
2024-08-30,1068822.7361000006,BEAR
2024-09-02,1071294.4361000005,BEAR
2024-09-03,1072703.5361000004,BEAR
2024-09-04,1073073.1361000005,BEAR
2024-09-05,1073735.3361000007,BEAR
2024-09-06,1074081.8361000004,BEAR
2024-09-09,1074643.9361000005,BEAR
2024-09-10,1075552.5361000006,BEAR
2024-09-11,1077146.4361000007,BEAR
2024-09-12,1075490.9361000007,BEAR
2024-09-13,1076984.7361000006,BEAR
2024-09-18,1077246.5361000004,BEAR
2024-09-19,1075829.7361000006,BEAR
2024-09-20,1076592.0361000006,BEAR
2024-09-23,1076823.0361000006,BEAR
2024-09-24,1075652.6361000005,BEAR
2024-09-25,1078155.1361000007,BEAR
2024-09-26,1077331.2361000006,BEAR
2024-09-27,1072865.2361000006,BEAR
2024-09-30,1069277.0361000006,BEAR
2024-10-08,1068861.2361000006,BEAR
2024-10-09,1071017.2361000006,BEAR
2024-10-10,1073542.8361000004,BEAR
2024-10-11,1074097.2361000006,BEAR
2024-10-14,1073927.8361000007,BEAR
2024-10-15,1074205.0361000006,BEAR
2024-10-16,1074351.3361000004,BEAR
2024-10-17,1075798.9361000005,BEAR
2024-10-18,1074613.1361000007,BEAR
2024-10-21,1074474.5361000006,BEAR
2024-10-22,1072980.7361000006,BEAR
2024-10-23,1071910.4361000005,BEAR
2024-10-24,1072326.2361000006,BEAR
2024-10-25,1072233.8361000007,BEAR
2024-10-28,1072441.7361000006,BEAR
2024-10-29,1073496.6361000005,BULL
2024-10-30,1073827.7361000006,BULL
2024-10-31,1073743.0361000006,BULL
2024-11-01,1073345.1390000007,BULL
2024-11-04,1090679.3390000006,BULL
2024-11-05,1130886.1390000004,BULL
2024-11-06,1133316.6390000007,BULL
2024-11-07,1173874.7390000005,BULL
2024-11-08,1165007.6390000004,BULL
2024-11-11,1198444.8390000006,BULL
2024-11-12,1176738.6390000004,BULL
2024-11-13,1179667.7390000005,BULL
2024-11-14,1151229.0390000006,BULL
2024-11-15,1118538.6390000007,BULL
2024-11-18,1103566.9390000007,BULL
2024-11-19,1123764.0390000006,BULL
2024-11-20,1123651.4390000007,BULL
2024-11-21,1128530.4390000007,BULL
2024-11-22,1089609.8390000006,BULL
2024-11-25,1079757.5390000006,BULL
2024-11-26,1075167.3390000006,BULL
2024-11-27,1099897.5390000008,BULL
2024-11-28,1094344.2390000005,BULL
2024-11-29,1111442.2390000005,BULL
2024-12-02,1118982.2390000005,BULL
2024-12-03,1112089.3390000006,BULL
2024-12-04,1109013.4390000005,BULL
2024-12-05,1109322.9390000007,BULL
2024-12-06,1121040.7390000008,BULL
2024-12-09,1111375.9390000007,BULL
2024-12-10,1119158.9390000007,BULL
2024-12-11,1115638.4390000005,BULL
2024-12-12,1124956.6390000007,BULL
2024-12-13,1104766.0390000006,BULL
2024-12-16,1093221.3390000006,BULL
2024-12-17,1090799.0390000006,BULL
2024-12-18,1104585.7390000005,BULL
2024-12-19,1114703.7390000005,BULL
2024-12-20,1129173.9390000007,BULL
2024-12-23,1120975.139000001,BULL
2024-12-24,1134296.2390000005,BULL
2024-12-25,1134758.5390000006,BULL
2024-12-26,1143433.9390000007,BULL
2024-12-27,1139833.8390000006,BULL
2024-12-30,1144549.2390000005,BULL
2024-12-31,1111075.3390000006,BULL
2025-01-02,1071882.4390000007,BULL
2025-01-03,1055282.0390000006,BULL
2025-01-06,1051416.8390000006,BULL
2025-01-07,1075588.0390000006,BULL
2025-01-08,1074063.5390000006,BULL
2025-01-09,1074031.5390000006,BULL
2025-01-10,1066611.8390000006,BULL
2025-01-13,1062644.1390000004,BULL
2025-01-14,1094018.7390000005,BULL
2025-01-15,1089244.6390000007,BULL
2025-01-16,1078403.5390000006,BULL
2025-01-17,1089585.9390000007,BULL
2025-01-20,1092014.3390000006,BULL
2025-01-21,1097680.8390000006,BULL
2025-01-22,1092607.6390000007,BULL
2025-01-23,1087698.6390000007,BULL
2025-01-24,1095033.2390000005,BULL
2025-01-27,1076293.3390000006,BULL
2025-02-05,1088578.5694000006,BULL
2025-02-06,1117396.1694000007,BULL
2025-02-07,1124529.2694000006,BULL
2025-02-10,1132654.3694000007,BULL
2025-02-11,1123379.5694000006,BULL
2025-02-12,1148014.2694000006,BULL
2025-02-13,1127057.9694000005,BULL
2025-02-14,1129442.6694000007,BULL
2025-02-17,1139483.8694000007,BULL
2025-02-18,1123471.2694000008,BULL
2025-02-19,1152241.6694000007,BULL
2025-02-20,1147216.8694000007,BULL
2025-02-21,1188962.2694000006,BULL
2025-02-24,1190597.6694000007,BULL
2025-02-25,1183487.9694000008,BULL
2025-02-26,1198150.7694000006,BULL
2025-02-27,1194532.8694000007,BULL
2025-02-28,1153576.5694000006,BULL
2025-03-03,1141662.0043000006,BULL
2025-03-04,1158703.4043000008,BULL
2025-03-05,1162886.6043000007,BULL
2025-03-06,1186819.8043000007,BULL
2025-03-07,1176079.2043000006,BULL
2025-03-10,1173799.4043000008,BULL
2025-03-11,1169350.5043000006,BULL
2025-03-12,1166454.0043000006,BULL
2025-03-13,1144781.3043000007,BULL
2025-03-14,1166154.7043000006,BULL
2025-03-17,1161392.7043000008,BULL
2025-03-18,1166558.8043000007,BULL
2025-03-19,1158025.4043000005,BULL
2025-03-20,1148756.2043000008,BULL
2025-03-21,1125252.5043000006,BULL
2025-03-24,1131858.9043000008,BULL
2025-03-25,1119739.7043000006,BULL
2025-03-26,1117915.5043000006,BULL
2025-03-27,1125573.1043000007,BULL
2025-03-28,1114895.8043000007,BULL
2025-03-31,1112615.1043000007,BULL
2025-04-01,1113287.2249000007,BULL
2025-04-02,1111891.7249000007,BULL
2025-04-03,1105539.8249000006,BULL
2025-04-07,1010606.7249000007,BULL
2025-04-08,1013984.1249000006,BULL
2025-04-09,1049096.7249000005,BULL
2025-04-10,1064012.3249000008,BULL
2025-04-11,1095815.7249000007,BULL
2025-04-14,1098317.5249000008,BULL
2025-04-15,1089986.7249000007,BULL
2025-04-16,1094223.7249000007,BULL
2025-04-17,1097524.2249000007,BULL
2025-04-18,1092027.0249000005,BULL
2025-04-21,1101655.6249000006,BULL
2025-04-22,1100459.2249000007,BULL
2025-04-23,1101092.2249000007,BULL
2025-04-24,1091489.7249000007,BULL
2025-04-25,1090421.9249000007,BULL
2025-04-28,1089160.6249000006,BULL
2025-04-29,1095187.7249000005,BULL
2025-04-30,1103264.4249000007,BULL
2025-05-06,1120604.9933000007,BULL
2025-05-07,1119551.2933000007,BULL
2025-05-08,1118535.4933000007,BULL
2025-05-09,1103835.3933000008,BULL
2025-05-12,1111197.7933000007,BULL
2025-05-13,1107540.2933000007,BULL
2025-05-14,1114285.9933000007,BULL
2025-05-15,1098339.5933000008,BULL
2025-05-16,1094589.9933000007,BULL
2025-05-19,1097174.2933000007,BULL
2025-05-20,1101144.8933000008,BULL
2025-05-21,1096300.2933000007,BULL
2025-05-22,1093332.0933000008,BULL
2025-05-23,1083475.6933000009,BULL
2025-05-26,1086139.1933000006,BULL
2025-05-27,1075035.7933000007,BULL
2025-05-28,1070202.0933000008,BULL
2025-05-29,1084618.7933000007,BULL
2025-05-30,1075369.0933000008,BULL
2025-06-03,1078012.024400001,BULL
2025-06-04,1084274.2244000009,BULL
2025-06-05,1081218.624400001,BULL
2025-06-06,1082527.024400001,BULL
2025-06-09,1086021.2244000009,BULL
2025-06-10,1084176.4244000008,BULL
2025-06-11,1091557.9244000008,BULL
2025-06-12,1095630.624400001,BULL
2025-06-13,1088568.324400001,BULL
2025-06-16,1089046.7244000009,BULL
2025-06-17,1085902.4244000008,BULL
2025-06-18,1078858.3244000007,BULL
2025-06-19,1070154.124400001,BULL
2025-06-20,1073088.9244000008,BULL
2025-06-23,1077944.8244000007,BULL
2025-06-24,1085222.024400001,BULL
2025-06-25,1097501.024400001,BULL
2025-06-26,1096445.824400001,BULL
2025-06-27,1092043.024400001,BULL
2025-06-30,1095237.624400001,BULL
2025-07-01,1100745.5642000008,BULL
2025-07-02,1100842.0642000008,BULL
2025-07-03,1103926.664200001,BULL
2025-07-04,1100817.664200001,BULL
2025-07-07,1098046.2642000008,BULL
2025-07-08,1104673.7642000008,BULL
2025-07-09,1098169.4642000007,BULL
2025-07-10,1104711.5642000008,BULL
2025-07-11,1112528.664200001,BULL
2025-07-14,1114188.7642000008,BULL
2025-07-15,1108358.364200001,BULL
2025-07-16,1105890.0642000008,BULL
2025-07-17,1113052.5642000008,BULL
2025-07-18,1125493.164200001,BULL
2025-07-21,1138669.4642000007,BULL
2025-07-22,1150378.2642000008,BULL
2025-07-23,1147198.364200001,BULL
2025-07-24,1162306.8642000007,BULL
2025-07-25,1159362.0642000008,BULL
2025-07-28,1160764.464200001,BULL
2025-07-29,1162356.364200001,BULL
2025-07-30,1158254.8642000007,BULL
2025-07-31,1138330.4642000007,BULL
2025-08-01,1132278.266400001,BULL
2025-08-04,1144791.466400001,BULL
2025-08-05,1150622.266400001,BULL
2025-08-06,1162736.8664000009,BULL
2025-08-07,1164798.8664000006,BULL
2025-08-08,1166796.5664000008,BULL
2025-08-11,1178332.5664000008,BULL
2025-08-12,1183735.4664000007,BULL
2025-08-13,1211412.666400001,BULL
2025-08-14,1200587.0664000008,BULL
2025-08-15,1218472.166400001,BULL
2025-08-18,1237835.4664000007,BULL
2025-08-19,1233557.5664000008,BULL
2025-08-20,1245293.066400001,BULL
2025-08-21,1242739.666400001,BULL
2025-08-22,1272771.9664000007,BULL
2025-08-25,1319036.666400001,BULL
2025-08-26,1309667.2664000008,BULL
2025-08-27,1299058.5664000008,BULL
2025-08-28,1338779.2664000008,BULL
2025-08-29,1362127.0664000008,BULL
2025-09-01,1389807.8559000008,BULL
2025-09-02,1358905.7559000007,BULL
2025-09-03,1359547.555900001,BULL
2025-09-04,1301837.755900001,BULL
2025-09-05,1364309.4559000006,BULL
2025-09-08,1351997.6559000008,BULL
2025-09-09,1340640.0559000007,BULL
2025-09-10,1349174.9559000009,BULL
2025-09-11,1405523.255900001,BULL
2025-09-12,1405388.1559000008,BULL
2025-09-15,1401862.6559000006,BULL
2025-09-16,1399105.755900001,BULL
2025-09-17,1411217.255900001,BULL
2025-09-18,1387927.1559000008,BULL
2025-09-19,1396378.5559000007,BULL
2025-09-22,1411188.9559000009,BULL
2025-09-23,1410062.455900001,BULL
2025-09-24,1427802.8559000008,BULL
2025-09-25,1448505.0559000007,BULL
2025-09-26,1425048.2559000007,BULL
2025-09-29,1464632.055900001,BULL
2025-09-30,1480012.855900001,BULL
2025-10-09,1530190.8600000008,BULL
2025-10-10,1480765.160000001,BULL
2025-10-13,1487233.1600000008,BULL
2025-10-14,1433687.960000001,BULL
2025-10-15,1458536.360000001,BULL
2025-10-16,1451705.960000001,BULL
2025-10-17,1411312.2600000007,BULL
2025-10-20,1421723.1600000008,BULL
2025-10-21,1463201.560000001,BULL
2025-10-22,1451475.5600000008,BULL
2025-10-23,1451257.1600000008,BULL
2025-10-24,1490248.260000001,BULL
2025-10-27,1531054.0600000012,BULL
2025-10-28,1514538.3600000008,BULL
2025-10-29,1552929.260000001,BULL
2025-10-30,1539222.5600000012,BULL
2025-10-31,1498488.860000001,BULL
2025-11-03,1493810.673200001,BULL
2025-11-04,1466204.373200001,BULL
2025-11-05,1468682.173200001,BULL
2025-11-06,1504488.7732000006,BULL
2025-11-07,1499860.473200001,BULL
2025-11-10,1495931.373200001,BULL
2025-11-11,1471697.573200001,BULL
2025-11-12,1473698.2732000009,BULL
2025-11-13,1503204.473200001,BULL
2025-11-14,1469647.073200001,BULL
2025-11-17,1469924.973200001,BULL
2025-11-18,1449149.973200001,BULL
2025-11-19,1466331.8732000012,BULL
2025-11-20,1461259.8732000012,BULL
2025-11-21,1395289.5732000007,BULL
2025-11-24,1386660.0732000011,BULL
2025-11-25,1417242.8732000007,BULL
2025-11-26,1441143.873200001,BULL
2025-11-27,1440297.073200001,BULL
2025-11-28,1452443.573200001,BULL
2025-12-01,1483974.7732000009,BULL
2025-12-02,1475767.173200001,BULL
2025-12-03,1469479.4732000008,BULL
2025-12-04,1475836.873200001,BULL
2025-12-05,1495336.9732000008,BULL
2025-12-08,1524955.4732000008,BULL
2025-12-09,1517772.673200001,BULL
2025-12-10,1523924.573200001,BULL
2025-12-11,1501131.273200001,BULL
2025-12-12,1512647.173200001,BULL
2025-12-15,1493911.1732000008,BULL
2025-12-16,1466661.473200001,BULL
2025-12-17,1515753.073200001,BULL
2025-12-18,1499594.873200001,BULL
2025-12-19,1513554.573200001,BULL
2025-12-22,1549634.873200001,BULL
2025-12-23,1554721.073200001,BULL
2025-12-24,1571580.6732000008,BULL
2025-12-25,1566973.7732000009,BULL
2025-12-26,1587187.873200001,BULL
2025-12-29,1575987.6732000008,BULL
2025-12-30,1586697.473200001,BULL
2025-12-31,1582467.673200001,BULL
2026-01-05,1619773.304300001,BULL
2026-01-06,1651192.104300001,BULL
2026-01-07,1655689.304300001,BULL
2026-01-08,1635092.404300001,BULL
2026-01-09,1656691.0043000008,BULL
2026-01-12,1676819.404300001,BULL
2026-01-13,1664062.004300001,BULL
2026-01-14,1668703.1043000012,BULL
2026-01-15,1695986.404300001,BULL
2026-01-16,1693493.1043000012,BULL
2026-01-19,1673667.304300001,BULL
2026-01-20,1659384.6043000012,BULL
2026-01-21,1687788.004300001,BULL
2026-01-22,1691609.204300001,BULL
2026-01-23,1702272.604300001,BULL
2026-01-26,1729225.104300001,BULL
2026-01-27,1731440.9043000008,BULL
2026-01-28,1777431.104300001,BULL
2026-01-29,1782242.804300001,BULL
2026-01-30,1713669.0043000008,BULL
2026-02-02,1623426.262600001,BULL
2026-02-03,1681504.762600001,BULL
2026-02-04,1669089.462600001,BULL
2026-02-05,1624893.062600001,BULL
2026-02-06,1620894.262600001,BULL
2026-02-09,1666692.9626000007,BULL
2026-02-10,1666159.1626000009,BULL
2026-02-11,1670407.0626000008,BULL
2026-02-12,1685816.4626000011,BULL
2026-02-13,1652961.1626000013,BULL
2026-02-24,1692091.762600001,BULL
2026-02-25,1723783.4626000011,BULL
2026-02-26,1733183.8626000013,BULL
2026-02-27,1744514.362600001,BULL
2026-03-02,1775353.762600001,BULL
2026-03-03,1711740.262600001,BULL
2026-03-04,1695897.262600001,BULL
2026-03-05,1707275.6626000009,BULL
2026-03-06,1692414.5626000008,BULL
2026-03-09,1668461.862600001,BULL
2026-03-10,1708708.0626000008,BULL
2026-03-11,1711756.262600001,BULL
2026-03-12,1698441.6626000009,BULL
2026-03-13,1674520.062600001,BULL
2026-03-16,1665614.762600001,BULL
2026-03-17,1626790.562600001,BULL
2026-03-18,1648766.562600001,BULL
2026-03-19,1600076.762600001,BULL
2026-03-20,1598713.262600001,BULL
2026-03-23,1525653.062600001,BULL
2026-03-24,1556649.1626000009,BULL
2026-03-25,1603005.762600001,BULL
2026-03-26,1571188.0626000008,BULL
2026-03-27,1585221.462600001,BULL
2026-03-30,1593562.962600001,BULL
2026-03-31,1571467.362600001,BULL
2026-04-01,1610587.7626000007,BULL
2026-04-02,1579524.662600001,BULL
2026-04-03,1582061.562600001,BULL
2026-04-07,1589176.362600001,BULL
2026-04-08,1686043.062600001,BULL
2026-04-09,1685757.362600001,BULL
2026-04-10,1711998.862600001,BULL
2026-04-13,1716061.0626000012,BULL
2026-04-14,1749417.462600001,BULL
2026-04-15,1725124.962600001,BULL
2026-04-16,1769310.0626000008,BULL
2026-04-17,1798646.6626000009,BULL
2026-04-20,1815582.5626000008,BULL
2026-04-21,1818980.062600001,BULL
2026-04-22,1862976.9626000011,BULL
2026-04-23,1832639.862600001,BULL
2026-04-24,1808115.262600001,BULL
2026-04-27,1816526.762600001,BULL
2026-04-28,1786500.762600001,BULL
2026-04-29,1821021.962600001,BULL
2026-04-30,1814207.9626000011,BULL
2026-05-06,1859337.1794000012,BULL
2026-05-07,1906209.979400001,BULL
2026-05-08,1906691.379400001,BULL
2026-05-11,1958919.379400001,BULL
2026-05-12,1969265.879400001,BULL
2026-05-13,1975427.279400001,BULL
2026-05-14,1209230.079400001,BULL
2026-05-15,1193421.779400001,BULL
2026-05-18,1197351.179400001,BULL
2026-05-19,1200325.279400001,BULL
2026-05-20,1203311.8794000011,BULL
2026-05-21,1180262.7794000008,BULL
2026-05-22,1207112.179400001,BULL
2026-05-25,1233599.279400001,BULL
2026-05-26,1238282.3794000011,BULL
2026-05-27,1230270.3794000011,BULL
2026-05-28,1241993.579400001,BULL
2026-05-29,1230967.479400001,BULL
2026-06-01,1207563.299600001,BULL
2026-06-02,1225554.4996000011,BULL
2026-06-03,1249137.9996000011,BULL
2026-06-04,1254581.199600001,BULL
2026-06-05,1216613.8996000013,BULL
2026-06-08,1178953.699600001,BULL
2026-06-09,1217995.599600001,BULL
